timestamp,funding_rate,datetime
1780588800003,0.00083018,2026-06-04 16:00:00.003
1780603200001,0.00051203,2026-06-04 20:00:00.001
1780617600000,8.885e-05,2026-06-05 00:00:00.000
1780632000001,0.00049615,2026-06-05 04:00:00.001
1780646400004,-0.00149429,2026-06-05 08:00:00.004
1780660800000,5e-05,2026-06-05 12:00:00.000
1780675200009,0.0002481,2026-06-05 16:00:00.009
1780689600000,0.00036212,2026-06-05 20:00:00.000
1780704000000,5e-05,2026-06-06 00:00:00.000
1780718400000,0.00011719,2026-06-06 04:00:00.000
1780732800000,0.00024844,2026-06-06 08:00:00.000
1780747200002,0.00032163,2026-06-06 12:00:00.002
1780761600000,0.00029973,2026-06-06 16:00:00.000
1780776000003,0.00067525,2026-06-06 20:00:00.003
1780790400001,0.00066649,2026-06-07 00:00:00.001
1780804800000,0.00036034,2026-06-07 04:00:00.000
1780819200000,0.00051182,2026-06-07 08:00:00.000
